Code,Branch / Collection Label,Location Name,Refinery ID,Refinery slug,lat,lng,Research
nbzzz,West New Brighton (error code),West New Brighton Library,NB,west-new-brighton,-74.1152,40.6346,FALSE
nd,New Dorp,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda,New Dorp Adult,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda01,New Dorp Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda03,New Dorp Closed Shelf Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda0f,New Dorp Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda0l,New Dorp World Languages,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda0n,New Dorp Non-Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
nda0v,New Dorp Non-Print Media,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndar,New Dorp Adult Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj,New Dorp Children,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj01,New Dorp Children's Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0a,New Dorp Children's Easy Book,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0f,New Dorp Children's Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0h,New Dorp Children's Holiday Book,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0i,New Dorp Children's Picture Book,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0l,New Dorp Children's World Languages,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0n,New Dorp Children's Non-Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0t,New Dorp Children's Fairy Tale,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0v,New Dorp Children's Non-Print Media,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndj0y,New Dorp Children's Young Reader,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndjr,New Dorp Children's Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy,New Dorp Young Adult,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy01,New Dorp YA Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy0f,New Dorp YA Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy0l,New Dorp YA World Languages,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy0n,New Dorp YA Non-Fiction,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndy0v,New Dorp YA Non-Print Media,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndyr,New Dorp Young Adult Reference,New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ndzzz,New Dorp (error code),New Dorp Library,NDR,new-dorp,-74.1123,40.572,FALSE
ns,96th Street,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa,96th Street Adult,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa01,96th Street Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa03,96th Street Closed Shelf Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa0f,96th Street Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa0l,96th Street World Languages,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa0n,96th Street Non-Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsa0v,96th Street Non-Print Media,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsar,96th Street Adult Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj,96th Street Children,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj01,96th Street Children's Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0a,96th Street Children's Easy Book,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0f,96th Street Children's Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0h,96th Street Children's Holiday Book,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0i,96th Street Children's Picture Book,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0l,96th Street Children's World Languages,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0n,96th Street Children's Non-Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0t,96th Street Children's Fairy Tale,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0v,96th Street Children's Non-Print Media,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsj0y,96th Street Children's Young Reader,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsjr,96th Street Children's Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy,96th Street Young Adult,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy01,96th Street YA Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy0f,96th Street YA Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy0l,96th Street YA World Languages,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy0n,96th Street YA Non-Fiction,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsy0v,96th Street YA Non-Print Media,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nsyr,96th Street Young Adult Reference,96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
nszzz,96th Street (error code),96th Street Library,NSR,96th-street,-73.9522,40.7863,FALSE
ot,Ottendorfer,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota,Ottendorfer Adult,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota01,Ottendorfer Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota03,Ottendorfer Closed Shelf Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota0f,Ottendorfer Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota0l,Ottendorfer World Languages,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota0n,Ottendorfer Non-Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
ota0v,Ottendorfer Non-Print Media,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otar,Ottendorfer Adult Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj,Ottendorfer Children,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj01,Ottendorfer Children's Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0a,Ottendorfer Children's Easy Book,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0f,Ottendorfer Children's Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0h,Ottendorfer Children's Holiday Book,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0i,Ottendorfer Children's Picture Book,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0l,Ottendorfer Children's World Languages,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0n,Ottendorfer Children's Non-Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0t,Ottendorfer Children's Fairy Tale,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0v,Ottendorfer Children's Non-Print Media,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otj0y,Ottendorfer Children's Young Reader,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otjr,Ottendorfer Children's Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty,Ottendorfer Young Adult,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty01,Ottendorfer YA Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty0f,Ottendorfer YA Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty0l,Ottendorfer YA World Languages,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty0n,Ottendorfer YA Non-Fiction,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
oty0v,Ottendorfer YA Non-Print Media,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otyr,Ottendorfer Young Adult Reference,Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
otzzz,Ottendorfer (error code),Ottendorfer Library,OT,ottendorfer,-73.9877,40.7288,FALSE
pk,Parkchester,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka,Parkchester Adult,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka01,Parkchester Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka03,Parkchester Closed Shelf Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka0f,Parkchester Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka0l,Parkchester World Languages,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka0n,Parkchester Non-Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pka0v,Parkchester Non-Print Media,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkar,Parkchester Adult Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj,Parkchester Children,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj01,Parkchester Children's Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0a,Parkchester Children's Easy Book,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0f,Parkchester Children's Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0h,Parkchester Children's Holiday Book,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0i,Parkchester Children's Picture Book,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0l,Parkchester Children's World Languages,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0n,Parkchester Children's Non-Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0t,Parkchester Children's Fairy Tale,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0v,Parkchester Children's Non-Print Media,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkj0y,Parkchester Children's Young Reader,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkjr,Parkchester Children's Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky,Parkchester Young Adult,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky01,Parkchester YA Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky0f,Parkchester YA Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky0l,Parkchester YA World Languages,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky0n,Parkchester YA Non-Fiction,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pky0v,Parkchester YA Non-Print Media,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkyr,Parkchester Young Adult Reference,Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pkzzz,Parkchester (error code),Parkchester Library,PKR,parkchester,-73.8593,40.8336,FALSE
pm,Pelham Bay,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma,Pelham Bay Adult,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma01,Pelham Bay Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma03,Pelham Bay Closed Shelf Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma0f,Pelham Bay Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma0l,Pelham Bay World Languages,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma0n,Pelham Bay Non-Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pma0v,Pelham Bay Non-Print Media,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmar,Pelham Bay Adult Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj,Pelham Bay Children,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj01,Pelham Bay Children's Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0a,Pelham Bay Children's Easy Book,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0f,Pelham Bay Children's Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0h,Pelham Bay Children's Holiday Book,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0i,Pelham Bay Children's Picture Book,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0l,Pelham Bay Children's World Languages,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0n,Pelham Bay Children's Non-Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0t,Pelham Bay Children's Fairy Tale,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0v,Pelham Bay Children's Non-Print Media,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmj0y,Pelham Bay Children's Young Reader,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmjr,Pelham Bay Children's Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy,Pelham Bay Young Adult,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy01,Pelham Bay YA Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy0f,Pelham Bay YA Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy0l,Pelham Bay YA World Languages,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy0n,Pelham Bay YA Non-Fiction,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmy0v,Pelham Bay YA Non-Print Media,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmyr,Pelham Bay Young Adult Reference,Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pmzzz,Pelham Bay (error code),Pelham Bay Library,PM,pelham-bay,-73.828,40.8444,FALSE
pr,Port Richmond,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra,Port Richmond Adult,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra01,Port Richmond Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra03,Port Richmond Closed Shelf Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra0f,Port Richmond Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra0l,Port Richmond World Languages,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra0n,Port Richmond Non-Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pra0v,Port Richmond Non-Print Media,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prar,Port Richmond Adult Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj,Port Richmond Children,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj01,Port Richmond Children's Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0a,Port Richmond Children's Easy Book,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0f,Port Richmond Children's Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0h,Port Richmond Children's Holiday Book,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0i,Port Richmond Children's Picture Book,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0l,Port Richmond Children's World Languages,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0n,Port Richmond Children's Non-Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0t,Port Richmond Children's Fairy Tale,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0v,Port Richmond Children's Non-Print Media,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prj0y,Port Richmond Children's Young Reader,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
prjr,Port Richmond Children's Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry,Port Richmond Young Adult,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry01,Port Richmond YA Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry0f,Port Richmond YA Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry0l,Port Richmond YA World Languages,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry0n,Port Richmond YA Non-Fiction,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pry0v,Port Richmond YA Non-Print Media,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
pryr,Port Richmond Young Adult Reference,Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
przzz,Port Richmond (error code),Port Richmond Library,PR,port-richmond,-74.1322,40.638,FALSE
qc,NYPL Research Libraries,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qc2ma,OFFSITE - TSD - Request in Advance,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qc2mj,OFFSITE - TSD - Request in Advance,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qc2sc,OFFSITE - TSD - Request in Advance,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qc2sl,OFFSITE - TSD - Request in Advance,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcma2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmb2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmb8,OFFSITE - Request in Advance for use at SASB Art Division,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmb9,SASB Art--Offsite--Restricted,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmf2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmf8,OFFSITE - Request in Advance for use at SASB Jewish Division,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmf9,SASB Jewish--Offsite--Restricted,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmg2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmg8,OFFSITE - Request in Advance for use at SASB Local History & Geneology Division,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmi2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcmj2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
qcml2,OFFSITE - TSD - Request in Advance for use at Schwarzman Bldg,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
